Order ID,Order Date,Category,Sub-Category,Region,Ship Mode,Sales,Quantity,Discount,Profit,Customer ID
ORD-02771,2024-04-02,Office Supplies,Binders,West,Same Day,675.83,10,0.11,-38.08,CUST-1528
ORD-02453,2024-04-03,Technology,Copiers,Central,Second Class,917.14,9,0.19,-186.75,CUST-1046
ORD-03063,2024-04-03,Office Supplies,Storage,South,Second Class,96.71,1,0.02,47.12,CUST-1617
ORD-00624,2024-04-03,Furniture,Tables,East,Second Class,636.33,5,0.25,-106.03,CUST-1625
ORD-02526,2024-04-04,Furniture,Chairs,West,Standard Class,538.84,4,0.07,-109.83,CUST-1233
ORD-01931,2024-04-05,Furniture,Tables,South,Second Class,799.37,3,0.14,-11.7,CUST-1191
ORD-01973,2024-04-05,Technology,Copiers,West,Same Day,933.1,2,0.01,414.63,CUST-1333
ORD-01062,2024-04-05,Office Supplies,Storage,East,First Class,458.26,10,0.1,2.59,CUST-1590
ORD-01329,2024-04-05,Technology,Machines,West,Second Class,109.11,6,0.27,-18.02,CUST-1067
ORD-02824,2024-04-05,Technology,Copiers,East,Same Day,378.87,6,0.22,-53.19,CUST-1762
ORD-02328,2024-04-05,Office Supplies,Storage,West,Same Day,212.31,3,0.21,42.75,CUST-1889
ORD-00657,2024-04-06,Furniture,Bookcases,Central,Same Day,956.65,10,0.28,185.59,CUST-1292
ORD-02817,2024-04-07,Office Supplies,Paper,East,Same Day,308.44,6,0.14,108.47,CUST-1177
ORD-03215,2024-04-07,Office Supplies,Storage,East,Standard Class,699.98,5,0.1,245.32,CUST-1339
ORD-02343,2024-04-08,Furniture,Chairs,East,First Class,459.72,7,0.05,-73.16,CUST-1968
ORD-02889,2024-04-08,Technology,Copiers,West,Same Day,925.93,5,0.19,-187.22,CUST-1613
ORD-03186,2024-04-08,Furniture,Bookcases,Central,Same Day,171.84,4,0.21,26.37,CUST-1033
ORD-02023,2024-04-08,Furniture,Bookcases,West,Second Class,830.53,3,0.28,175.02,CUST-1034
ORD-02588,2024-04-09,Office Supplies,Art,South,Same Day,248.19,8,0.23,-0.57,CUST-1915
ORD-01501,2024-04-09,Office Supplies,Binders,South,Second Class,903.24,5,0.26,-179.23,CUST-1615
ORD-00223,2024-04-09,Furniture,Chairs,South,Same Day,242.0,4,0.23,59.79,CUST-1143
ORD-01257,2024-04-10,Office Supplies,Storage,West,Same Day,282.04,3,0.08,61.54,CUST-1619
ORD-02587,2024-04-10,Technology,Copiers,Central,Second Class,524.62,9,0.13,0.83,CUST-1745
ORD-01808,2024-04-10,Office Supplies,Storage,Central,Second Class,240.97,3,0.23,9.19,CUST-1215
ORD-02633,2024-04-10,Technology,Copiers,Central,Second Class,393.82,5,0.23,120.01,CUST-1208
ORD-00103,2024-04-10,Technology,Machines,Central,Second Class,610.99,6,0.07,-84.04,CUST-1256
ORD-01619,2024-04-10,Office Supplies,Binders,South,Same Day,167.02,1,0.22,15.56,CUST-1208
ORD-01892,2024-04-11,Furniture,Furnishings,West,Standard Class,415.91,1,0.14,-46.85,CUST-1139
ORD-02039,2024-04-12,Office Supplies,Art,West,Same Day,162.55,8,0.19,-3.74,CUST-1893
ORD-02247,2024-04-12,Furniture,Tables,Central,Standard Class,772.87,7,0.21,13.59,CUST-1151
ORD-02004,2024-04-12,Furniture,Tables,South,Same Day,401.69,5,0.16,104.6,CUST-1508
ORD-03024,2024-04-12,Technology,Accessories,West,Same Day,832.75,9,0.15,-156.76,CUST-1608
ORD-03254,2024-04-13,Technology,Phones,South,Same Day,309.0,6,0.05,-60.58,CUST-1586
ORD-02677,2024-04-13,Technology,Accessories,East,Standard Class,709.21,8,0.13,-141.41,CUST-1788
ORD-01291,2024-04-14,Office Supplies,Binders,West,Same Day,125.24,2,0.14,-23.71,CUST-1603
ORD-00979,2024-04-15,Technology,Accessories,West,First Class,11.39,6,0.19,4.41,CUST-1332
ORD-02802,2024-04-15,Furniture,Bookcases,South,First Class,89.99,4,0.24,-6.25,CUST-1974
ORD-00648,2024-04-15,Furniture,Furnishings,Central,Same Day,622.94,6,0.11,121.16,CUST-1721
ORD-02485,2024-04-15,Technology,Phones,West,Second Class,978.0,6,0.26,-102.22,CUST-1548
ORD-00457,2024-04-16,Furniture,Furnishings,East,First Class,825.02,8,0.28,28.69,CUST-1065
ORD-00825,2024-04-16,Office Supplies,Storage,South,First Class,621.13,7,0.07,103.78,CUST-1675
ORD-02341,2024-04-16,Furniture,Furnishings,Central,Second Class,902.24,9,0.03,-261.52,CUST-1962
ORD-02629,2024-04-16,Office Supplies,Binders,West,Second Class,653.23,9,0.04,-41.34,CUST-1568
ORD-01541,2024-04-16,Technology,Accessories,Central,Same Day,942.6,3,0.07,303.47,CUST-1200
ORD-02658,2024-04-16,Office Supplies,Storage,South,Same Day,103.0,10,0.25,25.26,CUST-1924
ORD-03014,2024-04-17,Office Supplies,Paper,West,Standard Class,946.84,7,0.09,-204.24,CUST-1635
ORD-00129,2024-04-17,Furniture,Tables,East,First Class,279.38,7,0.15,12.74,CUST-1279
ORD-01392,2024-04-17,Technology,Machines,West,Standard Class,684.32,1,0.27,-110.44,CUST-1972
ORD-00117,2024-04-17,Furniture,Furnishings,East,First Class,481.48,6,0.15,-87.07,CUST-1515
ORD-03199,2024-04-17,Technology,Machines,West,Standard Class,696.25,9,0.0,214.09,CUST-1905
ORD-01068,2024-04-17,Office Supplies,Binders,East,First Class,947.67,2,0.08,218.26,CUST-1810
ORD-02938,2024-04-18,Furniture,Chairs,Central,First Class,195.95,9,0.04,2.45,CUST-1977
ORD-02431,2024-04-19,Furniture,Furnishings,Central,First Class,678.64,7,0.14,179.11,CUST-1518
ORD-01026,2024-04-20,Furniture,Chairs,South,Standard Class,259.55,3,0.03,-61.58,CUST-1414
ORD-00022,2024-04-20,Technology,Phones,East,Same Day,730.93,2,0.07,-100.49,CUST-1459
ORD-03168,2024-04-20,Office Supplies,Art,Central,Same Day,737.98,9,0.27,178.55,CUST-1912
ORD-01237,2024-04-20,Furniture,Bookcases,West,Standard Class,464.13,3,0.14,90.56,CUST-1205
ORD-00721,2024-04-21,Technology,Accessories,Central,Same Day,316.18,6,0.27,57.29,CUST-1547
ORD-00296,2024-04-21,Furniture,Furnishings,South,First Class,248.67,10,0.02,100.15,CUST-1012
ORD-02414,2024-04-21,Office Supplies,Storage,East,First Class,760.89,9,0.19,77.17,CUST-1445
ORD-00604,2024-04-21,Technology,Copiers,East,First Class,175.92,7,0.14,12.26,CUST-1971
ORD-01103,2024-04-21,Furniture,Chairs,Central,First Class,340.15,2,0.25,38.87,CUST-1707
ORD-03083,2024-04-22,Office Supplies,Binders,West,Same Day,985.06,1,0.01,-229.99,CUST-1981
ORD-03167,2024-04-23,Technology,Accessories,West,Second Class,655.84,8,0.22,-79.05,CUST-1798
ORD-02198,2024-04-23,Office Supplies,Storage,South,First Class,63.24,3,0.17,6.19,CUST-1469
ORD-00216,2024-04-23,Office Supplies,Paper,South,Same Day,568.27,9,0.14,168.87,CUST-1740
ORD-00009,2024-04-24,Furniture,Chairs,Central,Same Day,275.06,4,0.27,30.87,CUST-1735
ORD-01701,2024-04-24,Technology,Copiers,East,Standard Class,633.56,2,0.26,-20.11,CUST-1464
ORD-00328,2024-04-24,Furniture,Furnishings,Central,Second Class,184.34,10,0.1,48.19,CUST-1367
ORD-02789,2024-04-24,Technology,Accessories,South,First Class,670.72,2,0.01,-93.16,CUST-1392
ORD-00719,2024-04-24,Office Supplies,Art,East,Standard Class,550.29,8,0.2,207.2,CUST-1900
ORD-02224,2024-04-25,Technology,Accessories,South,First Class,946.04,2,0.13,116.89,CUST-1524
ORD-02413,2024-04-25,Technology,Machines,Central,Standard Class,221.66,6,0.21,85.81,CUST-1478
ORD-03197,2024-04-26,Technology,Copiers,East,Standard Class,416.25,7,0.27,57.05,CUST-1684
ORD-02394,2024-04-26,Technology,Accessories,West,First Class,449.36,2,0.09,121.33,CUST-1842
ORD-00831,2024-04-27,Furniture,Chairs,South,Standard Class,203.45,4,0.19,-22.9,CUST-1070
ORD-00459,2024-04-27,Furniture,Furnishings,South,First Class,209.69,9,0.09,-52.11,CUST-1613
ORD-02293,2024-04-27,Technology,Copiers,Central,Second Class,831.25,9,0.05,252.6,CUST-1716
ORD-00027,2024-04-27,Furniture,Furnishings,West,First Class,961.17,2,0.26,-174.39,CUST-1069
ORD-01988,2024-04-27,Office Supplies,Paper,Central,Second Class,377.87,1,0.27,-29.3,CUST-1918
ORD-01945,2024-04-27,Office Supplies,Paper,South,Same Day,465.0,7,0.27,-75.78,CUST-1550
ORD-02568,2024-04-29,Furniture,Bookcases,East,Standard Class,438.36,6,0.28,136.86,CUST-1213
ORD-00802,2024-04-29,Office Supplies,Storage,East,Standard Class,151.04,6,0.08,62.98,CUST-1921
ORD-00025,2024-04-30,Furniture,Furnishings,East,Same Day,272.55,8,0.09,63.81,CUST-1748
ORD-02401,2024-04-30,Technology,Accessories,East,Second Class,371.19,1,0.18,-8.77,CUST-1705
ORD-02352,2024-04-30,Furniture,Furnishings,South,First Class,140.54,5,0.07,-5.93,CUST-1864
ORD-02997,2024-04-30,Furniture,Bookcases,West,Same Day,249.31,2,0.23,-29.28,CUST-1186
ORD-02446,2024-05-01,Technology,Accessories,South,First Class,390.35,3,0.0,13.64,CUST-1364
ORD-02639,2024-05-02,Technology,Phones,West,First Class,292.98,2,0.02,-72.02,CUST-1247
ORD-00478,2024-05-02,Furniture,Bookcases,South,First Class,455.36,6,0.08,-4.92,CUST-1570
ORD-01513,2024-05-02,Office Supplies,Binders,Central,Same Day,37.39,6,0.12,6.09,CUST-1887
ORD-02556,2024-05-02,Furniture,Bookcases,West,First Class,431.21,8,0.17,84.84,CUST-1497
ORD-00218,2024-05-03,Furniture,Furnishings,East,Standard Class,414.78,3,0.23,154.15,CUST-1661
ORD-00613,2024-05-03,Office Supplies,Art,West,Same Day,78.7,4,0.18,-10.15,CUST-1503
ORD-01860,2024-05-04,Furniture,Furnishings,West,First Class,262.38,4,0.01,48.6,CUST-1811
ORD-00348,2024-05-04,Office Supplies,Storage,South,Second Class,481.5,2,0.12,162.35,CUST-1035
ORD-02244,2024-05-05,Technology,Machines,East,Standard Class,390.43,5,0.23,25.42,CUST-1656
ORD-03006,2024-05-05,Technology,Machines,South,Standard Class,813.31,5,0.28,-70.44,CUST-1201
ORD-02653,2024-05-05,Furniture,Bookcases,West,Standard Class,943.95,7,0.03,-99.95,CUST-1823
ORD-00320,2024-05-06,Furniture,Tables,West,Same Day,378.52,2,0.17,-29.2,CUST-1832
ORD-01118,2024-05-06,Technology,Copiers,East,First Class,848.33,2,0.13,-0.4,CUST-1646
ORD-02552,2024-05-07,Furniture,Furnishings,South,Second Class,47.32,5,0.27,-7.84,CUST-1410
ORD-01128,2024-05-07,Furniture,Furnishings,East,First Class,352.39,2,0.28,45.29,CUST-1627
ORD-02071,2024-05-07,Furniture,Furnishings,South,Same Day,172.37,8,0.23,59.31,CUST-1878
ORD-02115,2024-05-08,Office Supplies,Paper,East,Same Day,694.59,7,0.1,142.98,CUST-1948
ORD-01586,2024-05-08,Office Supplies,Storage,South,Second Class,923.86,10,0.07,-75.81,CUST-1912
ORD-00269,2024-05-08,Technology,Phones,West,Standard Class,332.73,8,0.03,76.35,CUST-1501
ORD-02849,2024-05-08,Office Supplies,Paper,East,Second Class,68.3,5,0.09,3.72,CUST-1545
ORD-00655,2024-05-08,Furniture,Tables,Central,Same Day,582.92,6,0.15,115.29,CUST-1542
ORD-01187,2024-05-09,Technology,Phones,West,Standard Class,540.12,3,0.25,6.65,CUST-1735
ORD-01290,2024-05-10,Furniture,Bookcases,East,Second Class,235.31,10,0.23,14.83,CUST-1100
ORD-02728,2024-05-10,Furniture,Bookcases,Central,First Class,751.0,5,0.06,-163.73,CUST-1871
ORD-01463,2024-05-10,Furniture,Tables,West,First Class,527.55,4,0.03,-6.01,CUST-1365
ORD-00931,2024-05-10,Technology,Accessories,South,First Class,399.86,9,0.24,37.7,CUST-1065
ORD-02640,2024-05-10,Office Supplies,Storage,South,Standard Class,85.09,4,0.25,-9.4,CUST-1649
ORD-02879,2024-05-11,Technology,Copiers,South,Second Class,434.26,6,0.23,124.13,CUST-1667
ORD-02019,2024-05-11,Furniture,Tables,East,First Class,150.02,6,0.03,47.01,CUST-1208
ORD-02760,2024-05-11,Furniture,Bookcases,East,Same Day,745.4,3,0.17,-145.04,CUST-1462
ORD-02040,2024-05-11,Furniture,Tables,Central,First Class,804.64,10,0.23,-15.74,CUST-1403
ORD-00692,2024-05-12,Office Supplies,Paper,Central,Second Class,599.01,7,0.04,213.05,CUST-1742
ORD-01506,2024-05-13,Furniture,Bookcases,Central,Same Day,407.31,4,0.27,119.06,CUST-1123
ORD-01323,2024-05-13,Office Supplies,Art,West,First Class,653.93,7,0.26,-139.04,CUST-1987
ORD-01081,2024-05-14,Technology,Phones,Central,Second Class,883.77,7,0.12,-170.29,CUST-1751
ORD-01975,2024-05-14,Office Supplies,Paper,Central,Same Day,665.94,4,0.04,-178.25,CUST-1308
ORD-01442,2024-05-14,Technology,Copiers,Central,Same Day,364.53,8,0.11,-19.4,CUST-1500
ORD-01566,2024-05-15,Office Supplies,Binders,South,Same Day,816.91,3,0.12,346.99,CUST-1341
ORD-00584,2024-05-15,Office Supplies,Paper,South,Same Day,571.54,6,0.16,-53.33,CUST-1678
ORD-00877,2024-05-15,Technology,Copiers,Central,First Class,76.66,4,0.12,21.19,CUST-1511
ORD-01560,2024-05-15,Furniture,Chairs,Central,Same Day,789.14,4,0.14,329.12,CUST-1947
ORD-00725,2024-05-15,Office Supplies,Storage,Central,Same Day,698.26,1,0.19,-86.54,CUST-1454
ORD-00941,2024-05-15,Office Supplies,Binders,Central,Standard Class,780.29,3,0.26,-68.94,CUST-1010
ORD-00672,2024-05-16,Technology,Copiers,South,Same Day,869.66,8,0.29,218.97,CUST-1382
ORD-00866,2024-05-16,Technology,Accessories,South,Same Day,992.47,9,0.04,-4.78,CUST-1773
ORD-00649,2024-05-17,Technology,Accessories,West,Standard Class,246.25,2,0.19,57.82,CUST-1770
ORD-00429,2024-05-17,Office Supplies,Binders,West,Same Day,952.02,6,0.04,205.07,CUST-1102
ORD-00351,2024-05-17,Furniture,Furnishings,South,Standard Class,858.06,9,0.14,294.27,CUST-1805
ORD-01116,2024-05-18,Furniture,Chairs,West,Second Class,105.58,2,0.15,21.85,CUST-1331
ORD-03004,2024-05-18,Technology,Copiers,Central,Second Class,457.09,8,0.07,123.29,CUST-1332
ORD-02114,2024-05-19,Office Supplies,Paper,South,Same Day,204.34,5,0.25,7.33,CUST-1323
ORD-02977,2024-05-19,Furniture,Bookcases,South,Same Day,140.29,8,0.1,36.84,CUST-1798
ORD-00031,2024-05-20,Furniture,Bookcases,Central,Second Class,443.8,9,0.21,66.38,CUST-1826
ORD-02167,2024-05-20,Office Supplies,Binders,South,Standard Class,313.33,7,0.02,148.22,CUST-1844
ORD-01593,2024-05-20,Furniture,Tables,East,First Class,954.05,2,0.23,246.49,CUST-1967
ORD-02142,2024-05-20,Technology,Machines,East,First Class,894.37,10,0.3,43.49,CUST-1971
ORD-03229,2024-05-21,Office Supplies,Storage,Central,Same Day,870.75,8,0.07,10.35,CUST-1805
ORD-02590,2024-05-21,Office Supplies,Binders,West,Standard Class,227.75,1,0.15,-27.96,CUST-1740
ORD-03257,2024-05-21,Office Supplies,Binders,East,Second Class,693.87,10,0.03,-139.91,CUST-1518
ORD-01754,2024-05-22,Technology,Accessories,West,First Class,739.68,4,0.25,-110.38,CUST-1621
ORD-00006,2024-05-22,Furniture,Tables,Central,First Class,856.76,2,0.11,47.83,CUST-1854
ORD-00617,2024-05-23,Technology,Accessories,East,Same Day,954.61,8,0.04,117.53,CUST-1367
ORD-01838,2024-05-24,Office Supplies,Binders,South,First Class,234.8,10,0.16,62.53,CUST-1826
ORD-01902,2024-05-24,Furniture,Bookcases,Central,First Class,162.19,9,0.2,2.94,CUST-1701
ORD-02366,2024-05-24,Furniture,Bookcases,East,First Class,212.08,10,0.15,-32.12,CUST-1650
ORD-00893,2024-05-25,Office Supplies,Binders,East,Same Day,932.81,3,0.06,43.0,CUST-1261
ORD-01376,2024-05-25,Technology,Phones,South,Second Class,735.23,4,0.29,166.52,CUST-1183
ORD-01494,2024-05-26,Furniture,Bookcases,South,First Class,427.7,6,0.2,-99.76,CUST-1611
ORD-02810,2024-05-26,Technology,Machines,West,Standard Class,577.24,7,0.26,168.53,CUST-1687
ORD-01991,2024-05-26,Furniture,Furnishings,West,Same Day,664.49,9,0.24,116.75,CUST-1234
ORD-01122,2024-05-27,Office Supplies,Paper,South,Second Class,834.08,10,0.25,62.98,CUST-1365
ORD-02886,2024-05-27,Office Supplies,Paper,South,Second Class,380.98,9,0.12,164.08,CUST-1497
ORD-02881,2024-05-27,Office Supplies,Storage,Central,First Class,615.26,8,0.16,21.4,CUST-1957
ORD-03012,2024-05-28,Office Supplies,Binders,West,Second Class,823.28,6,0.03,-221.47,CUST-1725
ORD-01512,2024-05-28,Technology,Accessories,West,Same Day,841.37,6,0.28,219.53,CUST-1416
ORD-02373,2024-05-28,Technology,Accessories,South,Standard Class,851.92,2,0.0,82.6,CUST-1507
ORD-02504,2024-05-28,Furniture,Furnishings,South,Second Class,892.19,8,0.11,232.1,CUST-1096
ORD-00030,2024-05-28,Furniture,Furnishings,East,First Class,542.26,9,0.08,222.8,CUST-1902
ORD-01696,2024-05-29,Furniture,Chairs,South,Same Day,107.27,3,0.23,28.56,CUST-1321
ORD-01022,2024-05-29,Furniture,Furnishings,South,First Class,355.45,8,0.19,120.95,CUST-1476
ORD-00298,2024-05-29,Furniture,Chairs,East,Standard Class,223.59,1,0.28,2.96,CUST-1293
ORD-01925,2024-05-29,Office Supplies,Paper,South,Standard Class,262.55,7,0.06,-53.16,CUST-1550
ORD-00048,2024-05-29,Office Supplies,Storage,West,Same Day,499.43,4,0.04,119.91,CUST-1914
ORD-03051,2024-05-30,Furniture,Chairs,West,Same Day,682.25,10,0.24,226.11,CUST-1806
ORD-00637,2024-05-30,Office Supplies,Storage,East,Same Day,153.49,10,0.14,1.3,CUST-1139
ORD-02680,2024-05-30,Furniture,Chairs,Central,Second Class,677.6,4,0.0,128.95,CUST-1509
ORD-01279,2024-05-31,Office Supplies,Storage,West,Standard Class,349.02,8,0.1,18.94,CUST-1264
ORD-00835,2024-05-31,Office Supplies,Binders,East,Second Class,297.67,4,0.19,103.72,CUST-1368
ORD-01175,2024-05-31,Technology,Copiers,East,Same Day,109.43,9,0.1,36.75,CUST-1676
ORD-00177,2024-05-31,Furniture,Bookcases,East,Same Day,471.17,9,0.1,170.63,CUST-1798
ORD-02723,2024-05-31,Office Supplies,Storage,East,Standard Class,342.23,6,0.22,95.35,CUST-1552
ORD-01947,2024-05-31,Office Supplies,Art,South,First Class,861.99,3,0.17,332.42,CUST-1223
ORD-02611,2024-05-31,Technology,Phones,West,Second Class,253.45,2,0.12,44.8,CUST-1696
ORD-02235,2024-06-01,Furniture,Bookcases,West,First Class,155.89,6,0.27,0.19,CUST-1736
ORD-03178,2024-06-01,Technology,Machines,South,Standard Class,999.46,10,0.25,156.5,CUST-1147
ORD-02929,2024-06-01,Office Supplies,Paper,West,Second Class,330.41,1,0.27,-50.88,CUST-1453
ORD-03177,2024-06-01,Technology,Machines,East,Standard Class,393.32,7,0.16,-96.32,CUST-1206
ORD-00321,2024-06-02,Furniture,Chairs,West,Same Day,811.21,2,0.27,215.25,CUST-1339
ORD-01061,2024-06-02,Technology,Machines,South,Standard Class,815.26,4,0.06,262.23,CUST-1510
ORD-01515,2024-06-02,Office Supplies,Binders,South,First Class,566.07,3,0.23,-116.83,CUST-1284
ORD-00138,2024-06-03,Furniture,Furnishings,South,Same Day,684.32,10,0.19,271.18,CUST-1330
ORD-00434,2024-06-03,Furniture,Chairs,South,Second Class,907.24,9,0.08,346.54,CUST-1552
ORD-01433,2024-06-03,Furniture,Chairs,Central,First Class,164.68,8,0.19,-4.71,CUST-1680
ORD-02283,2024-06-04,Technology,Accessories,East,Same Day,378.65,7,0.04,14.12,CUST-1973
ORD-02843,2024-06-04,Furniture,Furnishings,Central,Standard Class,809.57,2,0.11,-17.2,CUST-1635
ORD-02823,2024-06-04,Office Supplies,Storage,West,Second Class,68.8,10,0.02,-18.48,CUST-1734
ORD-01438,2024-06-04,Furniture,Tables,Central,Second Class,170.8,10,0.09,4.64,CUST-1655
ORD-02830,2024-06-05,Office Supplies,Art,South,Same Day,430.8,2,0.15,113.99,CUST-1418
ORD-02059,2024-06-05,Office Supplies,Art,East,Standard Class,542.94,7,0.16,58.66,CUST-1411
ORD-00675,2024-06-06,Technology,Accessories,West,First Class,602.77,3,0.16,201.5,CUST-1846
ORD-01542,2024-06-06,Furniture,Chairs,Central,Second Class,538.61,8,0.17,-2.17,CUST-1183
ORD-00812,2024-06-07,Technology,Phones,South,First Class,359.46,7,0.25,-3.67,CUST-1181
ORD-01007,2024-06-07,Technology,Machines,South,Standard Class,656.17,7,0.25,-82.75,CUST-1822
ORD-02540,2024-06-07,Office Supplies,Binders,Central,Second Class,677.07,9,0.02,9.9,CUST-1800
ORD-00052,2024-06-07,Technology,Copiers,West,Standard Class,342.49,9,0.02,-60.19,CUST-1392
ORD-00441,2024-06-08,Technology,Copiers,South,Second Class,521.21,6,0.25,-9.37,CUST-1811
ORD-02273,2024-06-08,Office Supplies,Art,West,First Class,286.7,9,0.17,-64.8,CUST-1230
ORD-02911,2024-06-08,Office Supplies,Art,East,First Class,760.4,8,0.22,268.14,CUST-1471
ORD-02331,2024-06-08,Technology,Machines,South,First Class,413.06,4,0.06,-97.48,CUST-1071
ORD-02313,2024-06-08,Office Supplies,Paper,West,Standard Class,351.9,6,0.24,26.95,CUST-1398
ORD-00585,2024-06-08,Technology,Machines,East,Same Day,332.12,2,0.25,-39.62,CUST-1978
ORD-01932,2024-06-08,Office Supplies,Storage,South,First Class,697.95,3,0.0,39.04,CUST-1093
ORD-00521,2024-06-09,Furniture,Bookcases,Central,Same Day,422.36,2,0.26,-37.08,CUST-1668
ORD-01262,2024-06-09,Technology,Machines,Central,First Class,215.48,9,0.11,-12.76,CUST-1322
ORD-00579,2024-06-09,Office Supplies,Paper,East,Same Day,106.29,5,0.21,22.52,CUST-1476
ORD-03077,2024-06-09,Furniture,Bookcases,West,First Class,895.6,8,0.28,8.0,CUST-1959
ORD-01138,2024-06-09,Furniture,Tables,West,Standard Class,744.49,4,0.04,200.07,CUST-1806
ORD-00300,2024-06-10,Technology,Accessories,West,Standard Class,396.82,2,0.09,18.05,CUST-1976
ORD-01014,2024-06-10,Technology,Phones,West,Second Class,809.4,3,0.23,-106.67,CUST-1986
ORD-01914,2024-06-10,Office Supplies,Binders,Central,Second Class,864.2,3,0.27,-14.12,CUST-1817
ORD-01848,2024-06-10,Furniture,Bookcases,East,First Class,378.78,9,0.24,-28.51,CUST-1816
ORD-00099,2024-06-10,Technology,Machines,West,Same Day,913.7,3,0.07,178.72,CUST-1470
ORD-01174,2024-06-10,Technology,Accessories,East,Standard Class,165.16,6,0.08,31.07,CUST-1525
ORD-00201,2024-06-10,Office Supplies,Storage,Central,Same Day,221.85,9,0.08,30.54,CUST-1278
ORD-01045,2024-06-10,Technology,Machines,East,Second Class,983.58,6,0.06,205.27,CUST-1227
ORD-03170,2024-06-11,Furniture,Furnishings,East,Standard Class,266.1,7,0.11,38.76,CUST-1140
ORD-02975,2024-06-11,Furniture,Chairs,West,Second Class,733.32,1,0.02,294.62,CUST-1369
ORD-00482,2024-06-11,Furniture,Bookcases,West,Standard Class,323.71,5,0.21,47.13,CUST-1404
ORD-01256,2024-06-11,Office Supplies,Binders,West,Standard Class,994.97,10,0.15,324.25,CUST-1249
ORD-00484,2024-06-12,Furniture,Tables,South,First Class,104.6,8,0.16,-24.51,CUST-1406
ORD-02562,2024-06-12,Furniture,Furnishings,Central,First Class,661.05,7,0.04,102.85,CUST-1293
ORD-01249,2024-06-12,Furniture,Chairs,Central,Standard Class,205.64,10,0.22,10.26,CUST-1049
ORD-01607,2024-06-12,Technology,Copiers,Central,First Class,896.37,1,0.09,328.21,CUST-1095
ORD-00619,2024-06-13,Office Supplies,Art,West,Second Class,558.93,7,0.2,-27.23,CUST-1399
ORD-02333,2024-06-13,Technology,Accessories,South,First Class,566.23,7,0.21,211.41,CUST-1787
ORD-02748,2024-06-13,Technology,Copiers,Central,Standard Class,266.95,6,0.13,18.14,CUST-1631
ORD-02219,2024-06-13,Furniture,Bookcases,East,First Class,217.76,8,0.24,-17.78,CUST-1768
